list_id,user_id
604897,86768
569578,86768
587477,86768
569579,86768
589130,86768
569570,86768
605741,86768
594694,86768
597297,86768
597298,86768
101453,87276
614528,87276
96125,87401
96507,87745
96657,87890
606090,88531
97361,88552
603420,88669
614485,88669
595093,89662
569413,89662
569412,89662
332739,90633
610740,91888
160170,92302
273822,92302
599227,93028
590002,93028
612348,93028
102148,93223
566910,93244
102255,93327
607349,93327
248144,93606
103318,93606
102555,93622
103684,94733
610412,95113
592857,95113
610407,95113
610405,95113
200583,95113
610406,95113
567984,96471
606113,96471
606111,96471
606109,96471
422701,96471
567989,96471
606112,96471
606108,96471
608305,96471
250527,96562
250525,96562
614973,96562
327679,96562
105611,96595
105829,96815
171667,96959
106220,97178
143532,97323
570487,97785
603585,97785
572356,97785
603580,97785
603583,97785
574369,97785
603582,97785
603581,97785
604574,97785
562459,97785
476381,99372
476385,99372
476382,99372
476388,99372
109122,100026
268105,101713
268112,101713
268087,101713
267997,101713
598329,101713
267993,101713
268090,101713
267990,101713
267992,101713
267989,101713
268406,101713
601450,101713
268091,101713
268267,101713
111704,102565
559836,103143
596255,103143
592208,103143
560448,103143
604317,103783
112956,103793
116224,104360
118987,104360
116270,104360
116268,104360
116271,104360
116272,104360
116267,104360
116274,104360
122032,104360
122011,104360
116275,104360
120517,104360
116276,104360
120501,104360
600175,104360
600173,104360
116252,104360
600179,104360
120504,104360
115765,104360
122033,104360
118995,104360
115764,104360
115760,104360
115852,104360
115729,104360
116227,104360
120513,104360
115826,104360
118992,104360
120580,104360
120494,104360
116212,104360
600178,104360
116278,104360
116269,104360
122039,104360
121990,104360
118986,104360
118958,104360
115694,104360
116273,104360
231753,104723
238117,104723
113920,104723
231779,104723
220869,104820
566023,104863
567006,104863
608975,104863
567004,104863
597867,105592
255620,106014
119099,106644
275477,106691
614864,106691
259821,106691
588878,106691
115930,106691
115935,106696
610289,106814
116053,106814
608226,106986
594322,106986
585272,106986
601539,107048
589452,107048
589464,107048
249309,107085
593784,108266
593783,108266
609894,108266
333342,108463
118357,109269
118327,109269
573723,109269
573728,109269
569142,109269
118333,109276
332560,109333
240102,109333
238125,109333
601523,109333
118422,109392
605172,110210
592327,110210
605515,110210
604890,110210
605662,110210
598958,110210
604242,110210
612160,110210
595369,110501
119503,110501
600749,110501
120599,111693
609775,111693
120661,111693
120730,111818
564664,112492
607986,112492
121429,112510
593878,112887
597272,112908
588959,112908
598193,112908
122013,113079
594327,113200
338717,113200
569278,113221
592931,113221
592934,113221
133543,113245
607085,113334
609760,113401
611265,113401
583955,113401
613349,113470
591776,113470
614781,113470
595445,113470
609351,113470
595878,113470
609352,113470
612568,113470
595879,113470
122579,113617
606149,114007
559218,114454
596639,114454
525451,114454
608243,114454
314609,114454
602923,114454
599409,114454
595077,114454
601802,114454
608213,114454
594671,114494
599221,114494
605063,114494
611696,114494
605522,114494
583197,114529
583200,114529
607974,114529
583207,114529
608259,114529
583215,114529
610341,114529
607371,114529
607975,114529
607973,114529
607375,114529
583198,114529
606912,114529
583204,114529
589395,114529
583216,114529
608257,114529
583213,114529
583209,114529
583214,114529
583205,114529
583210,114529
583208,114529
583201,114529
124762,115740
594943,116699
600386,116699
606761,116699
588950,116699
608880,118959
558335,119180
128888,119853
129491,120645
306084,120645
601414,120645
184196,120645
590466,121242
606335,121242
130257,121388
598035,121420
608707,121420
606255,121420
608991,121420
130511,121645
595897,122357
599843,122712
599842,122712
132003,122712
131561,122712
248818,122971
599926,122971
591395,123389
145324,123389
591393,123389
591392,123389
591394,123389
132283,123389
596264,123389
596003,123389
596960,123389
563008,123812
602943,123812
563007,123812
173515,124103
595239,124207
402254,124207
554113,124207
402234,124207
410306,124207
605962,124207
597236,124207
595246,124207
589172,124352
597616,125473
190611,125473
134541,125561
596975,125648
611771,125648
606089,125759
606085,125759
590901,125759
606087,125759
590974,125759
605693,125759
564453,126736
342451,127020
136076,127020
136093,127020
598038,127020
593778,127520
610764,127694
595714,127694
596235,127694
588819,127694
595800,127694
595799,127694
591757,127694
315954,127694
611691,127694
595802,127694
595798,127694
595806,127694
136761,127694
599987,128041
601961,128041
301686,128086
227980,128408
589850,128565
559732,128565
600847,128565
601618,128565
594320,128610
594088,128610
215057,128999
138230,129098
138638,129462
138810,129621
595265,130001
429313,130001
603043,130001
598248,130001
595578,130001
595263,130001
140294,131039
581507,131056
354712,131056
582079,131229
600686,131754
612141,131754
602264,131754
141626,132291
601331,132459
598762,132459
604558,134687
594565,135323
607165,136126
607923,136513
496731,136513
496907,136513
607678,136513
146172,136513
146169,136513
595333,136963
599918,136963
595330,136963
595335,136963
595342,136963
595339,136963
178051,136963
590007,139049
600651,139864
596656,139864
614857,139864
187550,141810
579046,141810
298420,141810
607127,141810
155222,141810
605869,141810
606652,141818
560094,142329
560155,142329
600164,142329
152624,142567
586192,142683
586189,142683
602708,142683
586185,142683
152921,142846
601480,143024
614448,143593
614606,143593
153752,143610
613276,144180
586788,144593
575454,144593
607049,145458
600186,146731
600185,146731
355795,147457
384291,147457
350796,147457
279031,147457
481581,147457
600938,148190
599528,148444
599527,148444
596103,148624
245996,148624
159533,148867
594245,148867
202167,148878
577582,148878
606633,148878
160004,149302
614724,149339
254507,149339
160048,149339
614725,149339
325172,150615
161402,150632
594453,150632
614555,150632
215371,150632
596165,150632
593041,150632
604557,150632
215370,150632
608960,150632
593047,150632
596102,150632
593057,150632
615075,150632
594538,150632
214433,150632
597722,150753
161617,150838
201288,150886
585623,150886
201278,150886
591663,151580
258693,151580
198451,151580
482017,151580
580384,151580
610305,151580
162402,151580
198446,151580
615275,151580
590655,151580
591530,151580
604156,151580
196083,151580
592329,152027
612686,152027
578847,152027
604067,152027
163026,152177
223552,153105
227052,153105
411007,153105
163989,153105
599701,153834
468065,153934
165038,154104
583243,154104
600751,154160
219881,154160
360462,154160
610324,154160
594696,154617
208679,155235
599416,156560
248311,156560
609464,158478
170594,160352
482223,161481
423255,161751
287794,161751
218659,161963
173768,163390
596024,163674
174879,164464
593636,164697
598896,164697
604655,164697
175242,164813
261911,164813
311443,164813
261906,164813
312549,164951
315234,164951
571785,164951
590948,164951
312547,164951
312541,164951
587106,164951
603442,164951
508196,164951
560298,164951
599749,164981
614054,166917
585232,166917
602836,166917
246769,166917
567242,166917
602832,166917
613238,166917
602828,166917
601633,166917
576590,166917
573524,166917
602830,166917
608112,166917
600877,166917
582827,166917
615177,166975
615170,166975
615172,166975
575688,166975
614000,166975
197764,167388
198418,167388
441616,167388
461453,167388
189229,167388
612698,167388
194093,167388
612793,167693
613061,168032
178607,168032
601599,169424
180587,169932
606977,169932
182393,171659
571443,171659
571441,171659
591488,172005
431065,172005
557614,172140
614119,172140
614118,172140
557613,172140
613674,172551
568854,172645
568852,172645
568856,172645
601108,173386
600849,173386
284068,175163
613748,175477
186242,175477
607063,175611
595785,175611
602383,175611
216365,175611
235616,176370
193010,182022
600447,182451
600446,182451
600444,182451
600511,182451
597763,183466
444073,183466
602735,183518
470660,183643
194750,183643
570741,183643
572676,184011
584988,184405
592911,185076
293722,185528
392079,185528
198123,186692
368198,186879
583004,186879
292095,187686
205131,187686
205129,187686
199175,187686
205130,187686
606259,188147
609392,188147
607718,188147
609391,188147
606897,188147
598474,188492
607514,188492
607478,188492
615136,188508
611371,188828
611376,188828
611374,188828
611373,188828
611372,188828
603608,189453
381439,189654
376826,189654
376823,189654
376809,189654
607005,189654
304593,189654
597196,189752
559349,189752
599465,189752
597197,189752
599193,189752
599009,189752
558374,189752
611026,189823
601850,189823
611954,189823
611955,189823
610434,189823
580714,189823
557679,189823
613901,189903
275335,190649
598037,190649
221204,190649
607354,191800
212381,192652
612459,192840
602861,193084
611251,193084
611256,193084
600228,193084
611466,193084
600209,193084
611986,193084
597733,193084
597235,193084
611492,193084
611233,193084
611246,193084
600132,193084
594310,193084
602152,193084
611377,193084
609180,193084
605273,193085
594485,193085
606818,193578
608920,193726
608803,193726
266394,193726
608801,193726
608792,193726
608898,193726
608804,193726
560552,193726
608868,193726
266397,193726
608799,193726
608798,193726
608874,193726
608869,193726
608896,193726
608873,193726
608871,193726
608867,193726
604488,194250
202245,195262
222750,195262
610175,195262
222695,195262
396235,195262
222693,195262
612444,195294
577486,195294
608221,197449
610287,197449
565597,197449
579406,197449
602043,197922
595872,197922
604781,197922
561292,197922
602042,197922
603896,197922
605188,197922
606127,198065
606126,198065
606976,198166
216387,198166
302493,198166
379630,198184
548674,198184
307485,198878
207632,199109
207635,199109
207630,199109
609986,199109
550303,199109
610315,200079
610314,200079
596043,201372
573061,201372
596041,201372
344440,201372
601081,201372
220723,201372
418403,201372
601085,201372
205546,201372
220727,201372
600940,201652
205639,201652
585512,202259
578019,202354
582243,202354
578021,202354
222921,202354
578017,202354
578022,202354
578018,202354
578013,202354
578016,202354
604457,202354
206014,202801
253440,202801
585388,203840
585371,203840
585360,203840
206681,203840
206717,203840
573740,203840
585363,203840
207101,203840
207554,203840
206683,203840
594988,204227
598409,204650
591778,204650
596194,204716
586603,204753
596063,204753
608508,204788
608507,204788
608506,204788
580092,205141
610034,205141
542985,205582
595484,205834
573139,206519
607769,206519
607046,206519
607592,206519
607068,206519
594601,206519
607864,206519
607062,206519
607585,206519
607704,206519
572009,206519
607832,206519
207457,206738
207463,206743
223048,206743
598495,206795
453403,207083
207664,207083
319515,207083
297525,207083
207662,207083
595222,207194
331948,207440
589866,207648
569888,207850
599736,207893
212862,207934
208336,208173
274581,208330
254446,208330
209295,208682
594420,208698
598949,208793
209281,208793
273993,208793
591049,209400
601733,209400
594061,209400
210296,209464
600741,209464
604587,209464
558597,209814
289598,209814
595196,209814
210770,209814
210834,209860
574772,209878
580537,209878
591753,209878
609656,209878
581049,209878
577935,209878
594658,209878
580709,209878
594689,209878
604768,209878
580585,209878
577932,209878
571460,210197
610695,210230
590881,210230
590883,210230
590884,210230
211613,210374
602706,210374
289426,210374
215826,210374
291728,210374
541170,210374
576842,210374
541052,210374
289428,210374
289424,210374
289427,210374
576971,210374
575512,210374
289433,210374
557735,210374
299305,210374
291729,210374
359797,210374
584705,210374
211602,210374
211605,210374
575536,210374
291723,210374
560019,210374
605942,210374
211606,210374
211628,210374
211585,210374
541093,210374
291725,210374
575462,210388
579927,210388
212410,210932
564911,210968
561731,211399
596351,211399
214975,211621
213832,211868
597263,211868
607417,211868
577691,211877
599851,211893
213986,211975
602493,212032
568744,212124
568745,212124
609050,212124
596209,212124
214338,212194
292958,213449
603735,213466
613327,213466
611568,213466
607261,213599
590653,213620
592658,213620
606145,213658
604094,214001
602953,214001
604093,214001
602849,214001
217376,214084
217377,214085
217565,214225
223546,214236
218199,214665
594613,215125
614238,215137
589553,215332
606820,215332
219649,215564
602051,215564
290915,215615
290922,215615
506533,215615
603792,215684
598862,215684
568164,215765
611140,215855
611137,215855
559576,216096
220967,216228
559280,216228
609865,216228
558128,216228
586022,216228
601978,216228
567121,216228
594257,216228
222130,216228
581547,216228
356725,216228
607248,216248
591275,216249
578699,216272
598441,216272
598001,216283
596218,216283
220750,216283
597219,216293
600789,216293
588271,216323
379374,216323
607395,216323
610280,216323
608159,216431
221150,216718
601870,216745
561301,216745
599743,216872
564302,217049
564278,217049
614867,217049
221688,217170
583362,217190
225739,217361
604997,217366
594910,217418
230348,217609
230341,217609
230343,217609
602485,217673
222631,217717
590858,217725
222764,217800
325934,217873
222992,217982
607026,217982
615255,218015
578696,218015
578695,218015
589293,218015
605237,218015
594459,218015
607039,218015
560595,218015
607038,218015
602674,218015
578693,218015
612439,218015
607392,218015
597666,218122
609731,218180
609740,218180
609748,218180
613071,218238
571139,218513
601039,218513
601035,218513
601038,218513
558184,218513
601031,218513
602030,218513
591528,218513
591529,218513
591994,218513
601044,218513
272665,218513
601028,218513
601033,218513
605383,218513
601030,218513
605397,218513
590634,219179
257740,219179
257655,219179
597701,219179
597697,219179
597700,219179
612244,219730
612245,219730
602885,219860
601600,220313
592165,220630
560246,220677
604864,220679
601078,221287
601405,221288
586050,221288
604465,221288
598935,221288
590460,221288
585876,221338
613162,221338
229322,221578
612298,221652
610870,221655
597187,221655
590651,221655
609733,221655
606282,221655
261661,221869
612800,221888
603955,221909
592706,221909
592490,221909
605728,221922
606201,221922
613600,221922
585569,221922
605031,221922
597198,221922
599532,221959
230462,221959
560269,222003
560268,222003
584770,222026
228359,222026
613464,222026
585395,222026
585752,222087
603103,222087
589379,222087
586787,222087
559130,222090
601809,222090
427821,222090
579572,222287
608490,222360
588914,222411
229008,222543
578861,222543
296702,222543
254329,222706
229324,222778
585939,222778
598486,223221
300934,223289
230130,223338
598129,223561
595528,223567
609793,223778
230767,223778
230776,223778
598237,223778
340127,223819
606179,223906
596001,223906
599890,223906
612672,223959
590979,224118
568257,224163
233457,224163
605482,224324
606602,224324
605586,224324
601998,224324
599408,224453
615234,224928
599521,224991
598184,225013
242817,225257
242200,225257
564340,225379
270539,225739
297897,225756
608349,225756
608194,225756
597914,225756
573755,225810
519370,225818
604482,225907
581109,225931
342290,225958
233431,225958
586577,225958
233529,226021
233530,226021
496796,226021
507099,226021
293620,226021
262620,226021
581524,226152
334449,226152
615159,227325
565062,227828
235773,227934
471767,227947
569334,228017
607086,228017
597659,228017
607203,228017
609510,228047
445705,228047
450188,228047
270006,228123
574029,228123
235973,228123
432276,228182
513465,228182
594787,228287
236178,228287
579967,228287
609728,228292
610217,228292
610216,228292
236215,228318
610093,228324
249295,228324
607901,228324
609961,228324
595837,228324
611227,228324
598616,228374
594071,228374
609886,228374
598615,228374
603680,228374
594070,228374
609885,228374
610732,228379
249008,228440
615110,228440
249006,228440
236594,228646
236742,228746
608144,228956
608855,228956
600052,228956
605101,228956
596353,228956
598919,228956
602675,228956
597466,228994
606398,228994
596921,228994
615266,228994
612992,228994
606762,228994
601839,228994
610278,228994
601836,228994
585864,229136
542969,229152
604245,229152
603077,229152
613304,229152
603086,229152
606266,229361
610269,229361
609031,229361
610946,229361
599513,229361
579964,229361
611234,229361
609413,229361
586052,229361
600486,229361
605036,229424
605577,229424
603397,229424
596257,229424
603597,229424
600944,229424
610765,229424
603614,229424
237542,229521
600226,229521
237531,229521
596712,229952
589295,230340
604352,230487
590207,230487
588741,230487
239202,230925
607369,230999
298009,231144
397237,231337
560541,231588
589817,231611
240298,231826
240583,232079
241752,232196
615267,232260
595224,232260
603643,232260
603269,232260
592943,232260
586570,232285
240818,232297
384681,232351
599750,232366
607173,232366
599041,232464
599259,232469
600856,232769
587560,232769
614666,232769
304629,232769
603569,232769
343000,232769
610051,232852
580022,232852
612840,232852
610604,232852
598466,233039
567417,233039
292135,233039
612875,233063
597638,233073
584651,233073
241722,233087
607611,233089
314735,233136
274979,233136
302238,233136
324352,233136
561255,233136
598847,233136
600617,233136
569789,233136
599304,233237
608808,233237
591784,233260
604896,233260
592287,233260
592288,233260
529767,233532
314910,233662
333988,233662
500745,233662
572329,233662
581218,233662
242361,233662
355847,233662
586575,233662
355848,233662
584330,233662
589440,233922
243461,234520
604140,234520
594296,234617
598395,234647
243898,234887
564806,234889
585278,234889
585274,234889
598912,234889
246556,235545
599232,235633
603406,235633
609164,235633
269801,235713
260993,235737
561182,235810
613652,235810
482338,235810
589815,235867
609964,235867
614094,235867
574757,235954
605132,236067
584129,236067
390784,236067
576717,236068
602155,236068
608780,236108
603881,236108
595159,236239
571223,236268
600379,236401
599008,236440
599011,236440
581424,236440
383812,236549
612329,236549
605301,236730
595572,236864
343414,236864
603873,237010
610230,237047
564919,237047
261420,237047
261422,237047
610169,237047
610171,237047
261602,237047
610168,237047
261603,237047
247104,237140
345023,237226
413215,237226
597748,237226
607313,237226
594328,237226
589338,237236
609555,237398
272257,237607
594716,237607
591285,237878
602071,237924
601022,237924
613921,238185
248821,238366
248824,238366
592932,238723
522993,238723
257970,238723
594207,238732
609212,238745
261713,238787
585608,238941
603755,238941
610106,239069
249839,239069
591686,239069
605491,239069
249817,239069
249829,239069
591497,239069
605492,239069
599117,239069
610172,239069
252050,239069
598944,239069
592364,239069
608358,239069
249842,239069
601094,239069
592365,239069
599262,239157
590006,239157
594709,239559
562153,239559
607251,239711
563337,239711
586579,239711
613096,239711
604147,239866
599120,239915
595237,239915
250892,239949
603888,239949
605055,240045
300396,240146
615244,240171
605219,240171
563201,240171
615293,240171
615294,240171
591619,240171
591617,240171
615292,240171
571306,240310
591196,240816
605494,240816
591195,240816
594690,241272
605916,241272
606541,241272
604973,241322
491494,241322
491497,241322
491662,241322
491539,241322
491533,241322
491534,241322
491536,241322
596201,241322
603066,241322
491532,241322
608402,241331
595606,241414
601945,241566
612656,241569
301580,241569
254211,241931
252740,241931
252760,241931
252748,241931
603025,241931
316926,241931
591755,241931
257780,241931
252746,241931
252769,241931
256069,241931
252736,241931
610751,241931
252756,241931
321643,241931
253701,241938
598844,242006
595509,242350
580756,242350
606348,242350
608154,242380
587072,242380
409362,242380
525855,242666
612325,242666
463243,242666
612630,242666
609037,242666
603242,242666
611434,242666
603243,242666
611435,242666
279444,242712
558261,242712
606667,242712
253335,242712
332224,242712
346183,242747
596318,242808
602107,242808
601059,242808
586337,242814
586533,242814
606214,242814
330591,242817
602578,242817
605410,242819
604372,242819
600627,242819
596153,242819
598192,242819
586800,242831
607882,242843
594826,242843
599561,242870
615144,242870
253409,242880
496193,242880
603425,242945
597291,242958
594131,242958
599104,242963
601602,242963
603776,242963
598185,242963
602810,242963
592883,242964
518938,242966
588131,242969
588100,242969
284101,242969
595566,243033
600247,243049
604146,243125
253577,243125
612950,243228
597062,243228
612951,243228
615551,243228
611180,243228
253798,243401
596426,243457
576905,243457
275442,243457
592129,243457
610979,243457
578385,243457
332437,243457
606399,243457
254063,243740
595870,243740
580951,244004
580949,244004
580950,244004
529621,244101
595688,244207
540757,244241
581925,244241
285492,244241
560290,244241
562736,244241
591891,244241
606832,244241
596641,244300
587020,244300
598073,244300
394794,244573
267059,244616
589631,244992
588149,245054
555037,245068
256475,245210
568198,245234
595235,245234
571077,245322
255277,245322
585082,245344
326502,245589
609007,245629
609010,245629
598049,245692
593459,245692
603486,245692
597289,245751
599539,245751
255820,246102
599293,246121
518076,246124
614128,246124
270655,246165
590614,246221
603485,246221
595165,246221
599215,246221
595729,246221
602429,246221
592100,246221
596573,246221
596015,246273
255945,246301
276525,246309
596502,246309
569139,246309
602631,246309
594598,246358
271181,246712
327131,247023
604010,247050
601858,247050
574122,247096
584889,247096
602987,247129
592757,247143
601932,247146
605088,247213
595142,247235
603787,247256
603465,247256
587326,247256
601004,247386
595570,247395
594428,247395
601469,247399
602522,247505
256852,247505
257038,247799
603550,247888
537080,247899
602303,247899
611827,247904
611927,247904
612096,247904
585724,248065
257361,248297
574521,248297
605260,248543
602125,248543
611292,249018
268968,249377
258253,249377
597296,249634
600254,249634
601011,249634
595441,249634
594561,249634
258515,249691
605062,249702
612729,249838
608969,249838
602193,249838
612560,249838
602149,249838
608442,249838
602173,249838
258761,249838
610147,250552
590715,251022
600398,251173
561497,251271
603390,251452
260073,251452
597053,251587
594158,251587
597039,251587
608178,251587
596077,251587
603441,251638
594583,251638
613686,251681
320775,251705
594157,251744
606766,251744
607646,252444
261101,252448
351129,252484
596529,252604
603484,252604
597496,252675
599869,252675
567858,252675
596076,252820
261533,252882
612762,253057
596238,253078
596239,253078
261745,253088
612796,253268
614413,253268
613305,253268
614090,253268
570057,253311
353474,253311
593630,253311
262403,253661
612943,253742
481410,254525
481382,254525
596859,254525
587843,254525
561143,254525
615282,254655
615281,254655
573627,254655
564671,254848
508596,254941
599863,254941
606313,254941
552829,254941
599857,254941
597922,254941
604247,254941
263603,254941
263616,254941
263622,254941
387847,254941
439824,254941
552828,254941
589259,254941
281609,254941
603749,254941
263604,254941
598036,254941
608618,254956
263893,254995
275142,254995
566830,255024
567251,255024
600080,255283
598925,255513
613174,255548
613200,255548
603316,255643
349722,255721
349686,255721
286103,255721
595241,255721
286098,255721
286101,255721
264313,255721
599518,255859
607602,255859
608212,255859
588992,255877
264477,255907
599225,255907
442859,256226
555060,256226
273083,256226
556311,256226
442853,256226
442838,256226
550372,256226
440679,256245
561346,256356
612390,256356
264940,256434
596910,256434
596909,256434
596908,256434
596907,256434
611471,256595
558044,256621
265132,256651
596413,256709
568473,256709
613236,256722
265208,256722
572491,256877
601492,256890
590721,256890
571835,256966
600205,257117
601975,257117
609634,257134
607245,257134
604901,257214
589636,257218
566122,257218
600765,257218
601584,257218
599849,257276
598058,257276
606069,257276
599951,257291
570671,257291
603023,257291
603644,257291
603553,257291
612665,257291
598540,257291
604967,257291
603511,257291
597275,257291
602887,257291
615458,257291
604251,257291
612114,257291
599975,257291
602008,257314
569861,257314
265930,257496
594811,257497
584430,257567
266009,257581
602061,257773
602065,257773
602060,257773
602062,257773
602063,257773
266169,257773
602059,257773
588282,257774
590489,257774
606239,257997
266925,258546
594143,259055
594144,259055
598102,259055
598244,259148
598593,259148
598594,259148
598596,259148
598246,259148
481993,259148
602897,259343
599449,259388
464023,259528
386279,259566
597310,259566
584359,259706
608209,259706
597268,259706
584336,259706
612496,259706
612497,259706
268066,259706
584357,259706
599286,259798
595002,259965
587065,259980
578732,259980
558981,259980
607012,259980
607009,259980
596794,259980
567100,259980
598690,259981
599885,259981
596528,259981
268349,259981
597812,259981
612389,259994
599566,260030
594572,260097
594484,260097
594481,260097
575601,260326
299914,260326
270049,260464
268833,260497
599372,260497
268911,260587
607060,260662
342514,260662
607061,260662
602701,260662
342516,260662
602617,260662
592814,260662
597080,260662
433813,260662
269255,260947
604438,261090
606354,261090
269428,261134
577712,261221
603182,261359
604197,261359
596462,261359
568553,261359
578816,261401
269739,261439
594549,261506
590186,261595
590185,261595
604955,261650
608575,261650
610443,261650
292258,261650
607296,261650
286967,261650
598071,261692
606763,261796
597849,261807
583964,261807
604588,261933
606116,261933
608742,261933
600364,261933
599294,262148
595488,262162
614097,262318
605007,262318
584911,262318
565611,262318
607228,262318
565609,262318
588854,262318
571029,262318
605581,262318
575029,262318
606024,262318
604831,262318
565606,262318
565791,262318
565608,262318
613435,262318
565607,262318
584891,262318
565600,262318
565974,262318
604994,262318
599826,262318
565975,262318
600683,262318
593218,262318
600792,262318
593361,262318
270720,262489
599260,262599
597058,262750
597059,262750
585086,262894
604129,262940
598194,263177
609455,263190
605651,263198
609326,263198
602483,263198
608011,263200
606685,263210
603648,263217
603647,263217
608484,263315
608483,263315
594369,263315
348063,263315
559200,263565
609038,263727
291467,263749
289398,263757
361429,263757
599820,263757
495378,263757
603612,263757
361486,263757
296195,264217
494551,264387
597921,264387
581964,264387
581973,264387
600596,264387
599655,264387
598850,264387
272021,264421
594802,264440
272556,264440
557622,264440
512567,264440
385692,264440
542523,264440
272561,264440
285321,264440
594807,264440
600066,264459
285555,264459
579257,264459
585718,264459
611237,264459
603071,264460
272062,264469
397967,264885
601773,264885
598563,264885
603793,264885
612987,265048
613226,265048
612986,265048
615055,265048
612988,265048
567768,265181
592576,265296
599990,265424
599989,265424
587197,265891
480202,265891
603653,266186
580095,266199
602143,266199
577818,266199
580379,266339
471772,266339
605609,266339
598005,266339
614032,266339
595638,266339
307968,266339
595637,266339
596070,266339
613898,266339
611108,266339
605604,266339
582248,266339
594930,266339
613314,266460
274014,266554
608249,266866
607473,266986
585707,267315
606550,267709
595545,268203
602658,268308
603589,268308
594989,268308
609075,268308
603588,268308
275669,268388
612364,268471
275761,268488
612259,268981
602622,268981
557752,268981
560692,268981
602608,268981
